project_id,project_name,budget,contractor_name,location_latitude,location_longitude,project_type,expected_completion_date,current_status,is_verified
adafea70-2d34-453a-89f9-8c16b4fdc26f,"Upgradation Urban Arterial Road for Guwahati Municipal Area, Chhattisgarh",495580000000,NHAI,22.666151,68.859548,roads,2027-12-20,Delayed,True
1bba5f40-39a4-4aff-81de-c0a8ebea724e,"VADODARA KIM EXPRESSWAY FROM (May-2025) (1,738.03)",938860000000,NHAI,21.201072,85.057065,roads,2029-01-24,Completed,False
68bf5dff-3bf7-486c-a93f-c1588ff3e207,"Construction State Highway for Bhubaneswar Municipal Area, Haryana",996680000000,DFCCIL,21.290171,79.573037,roads,2029-03-05,Ongoing,True
0f9eddc6-e38c-45b7-855a-c8520631ec17,"Modernization of Water Supply Scheme Package at Ludhiana, Punjab",3600000000,KUIDFC,22.267674,95.302259,sanitation,2026-07-01,Ongoing,True
119e035b-40b6-4e2f-b2fc-4cb6d4fb8f21,"TRANSPORT SECTION INCLUDING FLYOVER AT (Nov-2025) (1,687.31)",26520000000,MoHUA,30.956763,70.647096,public_works,2027-10-23,Near Completion,False
48d572a0-cd9b-439b-b5de-03f69deff67f,Rishikesh–Karnaprayag New Rail Line Project,177330000000,NHAI,23.586719,84.954819,roads,2027-02-04,Ongoing,True
be40def8-e122-4064-b552-698490edf998,"Strengthening District Hospital in Kolkata District, Jharkhand",12920000000,HUDCO,18.49345,84.79832,public_works,2029-06-23,Near Completion,True
5386308e-caef-4825-b93c-06214ffe02fd,"Construction of Sewerage Network between Dhanbad and Ghaziabad, Jharkhand",4800000000,KUIDFC,24.346074,86.835866,sanitation,2029-01-13,Ongoing,True
02306c56-d2db-4837-9c82-ba8c168536a3,"Modernization of University Campus Section at Amritsar, Maharashtra",34960000000,HUDCO,19.143246,88.695125,public_works,2029-12-05,Near Completion,True
85329ea5-9dd1-4417-8b20-2a671aff7c02,Sakri -Hasanpur [via Harnagar - Kusheshwar Asthan] New Railway line,944410000000,CMRL,27.841645,87.647852,roads,2027-09-12,Ongoing,True
f9d3e297-847b-4137-8fcc-d3b030562a2d,"Strengthening of District Hospital Section at Gwalior, Rajasthan",35370000000,MoHUA,29.591037,68.286723,public_works,2028-03-25,Ongoing,True
845f7ed7-1323-4158-88fb-433e99be65c1,"Development Sports Complex in Ghaziabad District, Telangana",28160000000,State PWD,33.667584,86.67325,public_works,2028-03-24,Near Completion,True
b1ad2d2e-9da5-408c-b3a0-c49367ebd2b1,"Development of District Hospital between Ghaziabad and Ranchi, Gujarat",10250000000,State PWD,11.304453,83.634287,public_works,2027-01-11,Ongoing,False
a93b7844-1222-45c6-9b24-f4fcff730357,"Strengthening of Convention Centre Phase-I at Ahmedabad, Madhya Pradesh",23850000000,AAI,25.942341,95.453992,public_works,2026-11-05,Ongoing,True
ed1eb7b8-419a-491e-95fe-e35490919122,BELEKERI PORT ROAD LINK RD. AND {12/2025} {440.16},3510000000,State PWD,21.872512,91.743235,public_works,2026-01-05,Ongoing,False
682e7966-0633-4072-a958-850471e5c851,"Strengthening Bypass Road in Bhopal District, Maharashtra",993950000000,NHAI,15.467187,94.467644,roads,2026-08-28,Delayed,False
5cd01635-2025-43d1-827d-7ab96e0881e5,"Construction Sports Complex for Visakhapatnam Municipal Area, Assam",13100000000,AAI,35.745701,80.34326,public_works,2026-05-26,Ongoing,True
b018486b-d1ab-4661-a833-079521a80416,(Airport Authority of India [AAI]) (08/2023) (10/2025) (274.38),45220000000,HUDCO,17.776002,72.021116,public_works,2028-07-27,Ongoing,True
e5d66092-c684-4f4c-abb2-86fe3fc98b75,"Strengthening of Urban Arterial Road Phase-I at Patna, Jharkhand",389520000000,BMRCL,29.539306,89.041124,roads,2028-09-20,Ongoing,True
c009264f-79bc-42ae-af8b-c83a22388a06,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at,763100000000,State PWD,27.818087,75.10269,roads,2026-06-06,Near Completion,True
d5ded6bf-e00c-4e38-881c-ce28f615177f,"Strengthening of Expressway Project at Jodhpur, Bihar",1179310000000,NCRTC,22.075615,89.79158,roads,2027-09-05,Delayed,True
028238f8-8067-4832-96b4-1059db17bdc2,"Rehabilitation Airport Terminal for Hyderabad Municipal Area, Kerala",14610000000,HUDCO,32.886122,91.718557,public_works,2028-09-25,Ongoing,True
b5a49650-3b36-46ad-9bab-293f459147b4,"Construction of State Highway Package at Pune, Tamil Nadu",592180000000,CMRL,22.147041,76.134172,roads,2025-06-12,Near Completion,True
8f046ff2-c64f-4130-8e9c-00102c630fd8,"Upgradation Sewage Treatment Plant for Gaya Municipal Area, Uttar Pradesh",6440000000,KUIDFC,19.40058,96.74275,sanitation,2026-01-29,Ongoing,True
da1bf65b-67f1-4a95-b22d-25a774a8a25c,"Rehabilitation of University Campus Section at Ranchi, West Bengal",34840000000,CPWD,18.77032,78.652329,public_works,2027-05-03,Ongoing,True
f09ca837-f647-43ab-917b-1214d4f2ce3a,"Strengthening Service Road in Amritsar District, Rajasthan",836220000000,RVNL,23.176466,79.709659,roads,2025-01-10,Near Completion,True
06ecb5b5-4ef1-4ff3-9a40-b3407ea13591,"Construction District Hospital for Lucknow Municipal Area, Kerala",29130000000,State PWD,24.540731,91.660052,public_works,2026-05-08,Near Completion,False
2868359d-0774-4c01-a27a-c9fc42129c26,"Development National Highway for Raipur Municipal Area, Gujarat",720570000000,NHAI,20.747918,77.770035,roads,2026-01-23,Delayed,True
630e31dd-6ca4-4525-b5b5-227742069298,"Expansion of Expressway Corridor at Mysuru, Telangana",330400000000,NHSRCL,28.205735,83.570038,roads,2028-05-06,Ongoing,True
2501cb62-bc51-4260-8d82-89674df01798,"Development of Bypass Road Phase-II at Jodhpur, Chhattisgarh",393620000000,BMRCL,19.8156,72.364497,roads,2026-09-04,Completed,True
692ad8de-11bf-4b22-a1d7-2c9e45ef8099,"Strengthening Airport Terminal in Jaipur District, Telangana",43850000000,MoHUA,10.915907,72.833313,public_works,2025-04-10,Ongoing,True
d88bbd26-c0ea-4da7-abb4-293981c57396,"Development Road Over Bridge for Mumbai Municipal Area, Jharkhand",280760000000,BMRCL,29.4285,72.722751,roads,2027-08-04,Near Completion,True
08befdb8-2f0b-4323-8ee2-5e85c685af84,(Western Railway) (03/2023) (12/2026) (311),24280000000,State PWD,16.601477,79.0306,roads,2028-06-24,Ongoing,True
0b2a14b1-2d78-4f3a-b8d0-303db77309d2,ROAD FROM TAMENGLONG TO {8/2025} {904.04},6110000000,UP Jal Nigam,35.519921,90.062081,sanitation,2025-01-16,Delayed,True
5351c22d-26cf-406b-ab6e-2e711a5f2752,Jogbani-Biratnagar New Rail Line project,1108130000000,NHAI,22.701036,92.765479,roads,2025-06-23,Near Completion,True
f655f010-d583-48f2-ad60-b23bba26f752,"Strengthening Bus Terminal for Kochi Municipal Area, Andhra Pradesh",48900000000,CPWD,16.929677,96.196154,public_works,2028-11-20,Ongoing,True
4b75f93d-a6b1-4d5b-8ab5-c35eef799a40,Jeypore-Malkanagiri New Railway Line Project,749830000000,State PWD,15.65996,95.147703,roads,2027-10-05,Delayed,True
87634596-4762-4e56-88b8-af2600b34d4e,"Strengthening of Sewerage Network System at Thiruvananthapuram, Karnataka",6850000000,KUIDFC,9.327922,91.373582,sanitation,2025-10-17,Ongoing,True
246eacba-6270-475c-93fb-561d970c80da,"Upgradation of Sewage Treatment Plant Project at Ahmedabad, Andhra Pradesh",2960000000,MP Jal Nigam,11.858998,95.714849,sanitation,2028-09-08,Ongoing,True
381eac2c-b886-4e1e-b81c-7dc8a900c2f8,"Rehabilitation of Convention Centre Project at Ranchi, Madhya Pradesh",41450000000,MoHUA,28.508529,93.509092,public_works,2028-07-10,Ongoing,True
78b5c082-05f9-4633-b841-7ef54e14c43a,"Upgradation Flyover for Indore Municipal Area, West Bengal",554740000000,State PWD,28.969009,95.914539,roads,2026-01-13,Ongoing,False
e45b4d1d-ee81-49bc-884f-4160974ab621,622 (Central Railway) Maharashtra 2874.47 92,182540000000,MRVC,16.033622,86.565026,roads,2027-06-20,Ongoing,True
8af8f96a-34b3-4b89-b9bf-67aeea52d11a,"Development Sewerage Network in Kochi District, Odisha",5400000000,UP Jal Nigam,18.111901,76.555903,sanitation,2027-08-11,Near Completion,True
11657889-402b-48a4-90e6-4b555e7b97fc,TERMINAL AND KRIBHCO TERMINAL (N.A.) (N.A.),16600000000,AAI,30.913423,80.330256,public_works,2027-07-24,Ongoing,True
3ac2732f-a7d6-4903-9246-e39ce8be213d,262 (Maharashtra Metro Rail Corporation Limited [MMRCL]) Maharashtra 167.3 28,84140000000,RVNL,8.328679,80.79418,roads,2029-12-24,Delayed,True
f49746dd-ce43-4463-84cd-db673d2fa0e7,"Upgradation of Ring Road Corridor at Jamshedpur, West Bengal",490220000000,State PWD,18.709034,79.894608,roads,2027-12-04,Ongoing,True
cc75b9a6-7069-4a37-b32f-e2728ed0b7d3,"Rehabilitation of Water Supply Scheme between Vadodara and Thiruvananthapuram, Bihar",3140000000,CPHEEO,9.87599,81.169202,sanitation,2029-09-22,Near Completion,True
99371285-11b0-47b2-995c-8fdef7ce4e14,"Upgradation Water Supply Scheme for Vadodara Municipal Area, Jharkhand",2640000000,State Jal Nigam,14.737208,77.557396,sanitation,2028-04-09,Delayed,True
a0b6c458-a27f-4391-9be4-0152c53de8ed,"Upgradation of Storm Water Drainage System between Bhubaneswar and Kanpur, Rajasthan",7880000000,KUIDFC,25.762082,72.831625,sanitation,2026-01-23,Ongoing,True
f4e0d403-e897-477c-bc12-f9cafbe4afad,"695 (Eastern Railway [ER] - I) Pradesh, West 193.39 8",534780000000,NHSRCL,19.861959,94.133092,roads,2029-04-13,Ongoing,True
4666f68f-68cd-4006-b2f7-f72639d93745,"Strengthening Expressway in Guwahati District, Haryana",699880000000,BMRCL,32.482661,77.504157,roads,2026-02-11,Ongoing,True
47a42bfb-f749-4568-b3b1-2ee41496d15a,"Expansion Sewerage Network in Raipur District, Kerala",6230000000,Urban Local Body,32.488442,92.209831,sanitation,2028-04-20,Ongoing,True
0f851bb3-8758-4c4e-a021-783794b1e673,"Upgradation Sports Complex in Patna District, Bihar",12080000000,HUDCO,26.21231,87.736155,public_works,2027-01-14,Completed,True
f4f3c213-96ad-4df2-b4e8-d8b09ea33b62,"643 (South Central Railway [SCR] - II) (Andhra Pradesh, 3625.29 94",684630000000,RVNL,9.344764,70.882094,roads,2027-02-03,Ongoing,True
7ae1d33e-e207-45a0-9292-01e9bf46a4ab,"Upgradation of Service Road between Bhubaneswar and Coimbatore, Andhra Pradesh",740080000000,NHAI,35.897524,85.275516,roads,2029-01-03,Completed,True
8e206c08-c9f3-4a84-b959-7341dc871579,"Modernization Bus Terminal in Mumbai District, Tamil Nadu",4650000000,HUDCO,33.196628,69.452187,public_works,2025-10-19,Delayed,False
e4a17179-59d0-46c0-9b03-a680af6210cf,"Rehabilitation of Government Office Complex System at Ahmedabad, Telangana",17770000000,AAI,20.738614,77.976489,public_works,2027-09-10,Completed,True
6420bb1f-b59b-4eb5-93cc-267e53e556f3,"Construction Airport Terminal for Jaipur Municipal Area, Haryana",45420000000,NBCC,8.779896,91.999676,public_works,2027-08-30,Ongoing,True
53015fe8-3826-47ed-b05a-a6d3a733de11,"Strengthening of Road Over Bridge Corridor at Thiruvananthapuram, Bihar",34850000000,NHAI,17.862134,87.016184,roads,2025-08-18,Ongoing,True
4772e549-7e2c-4075-a311-8060f498e405,"Modernization of Expressway between Ghaziabad and Dhanbad, Jharkhand",852380000000,NHAI,36.400831,94.900345,roads,2029-10-07,Completed,True
886feb38-292a-4d7a-87da-96b615b0ee3b,726 (North Western Railway [NWR]) Rajasthan 53 46,246060000000,BMRCL,14.673389,81.057168,roads,2029-01-14,Near Completion,True
6bda6bf8-7cd5-455b-bd5b-5859780a65c8,"Construction Water Supply Scheme in Vadodara District, Tamil Nadu",4270000000,State Jal Nigam,23.055934,92.371737,sanitation,2026-01-20,Ongoing,True
2f852529-9df7-4057-8520-84d34135eece,EXISTING ROAD TO 2-LANE WITH PAVED (Oct-2023) (N.A.),214340000000,RVNL,21.267067,94.212644,roads,2029-03-17,Near Completion,True
0e172fd5-727c-4ed3-a9ad-8ca6a53f2435,"Construction of Fecal Sludge Treatment Plant between Lucknow and Pune, Maharashtra",5150000000,AMRUT Mission,21.908643,69.863392,sanitation,2027-09-14,Ongoing,True
bc761dd1-8959-4fa7-b7d6-c9663587b690,"Modernization of Sports Complex Section at Thiruvananthapuram, Chhattisgarh",49570000000,AAI,31.718504,69.488724,public_works,2026-07-17,Ongoing,True
facf853e-54aa-45d0-8e32-3b804adb03d1,"Strengthening of Bypass Road between Pune and Raipur, Kerala",863270000000,BMRCL,8.519961,68.360802,roads,2026-03-24,Ongoing,False
b98f4649-27a2-45ae-b763-8857e112bb0a,"Upgradation University Campus for Nagpur Municipal Area, Madhya Pradesh",41060000000,AAI,8.028481,73.011509,public_works,2028-02-17,Near Completion,True
824114c5-a747-4aec-bffe-cb1b6bd05de5,"Modernization of Urban Arterial Road Stretch at Ahmedabad, Odisha",114480000000,NHSRCL,20.770393,68.387711,roads,2028-09-25,Near Completion,True
e95b47af-c828-4b01-8cfd-d5f2521b6f25,"Upgradation of Judicial Complex Section at Coimbatore, West Bengal",10010000000,State PWD,23.018937,84.543374,public_works,2027-04-12,Ongoing,True
5e5af3cd-9934-4823-8eee-1d83e064b7d8,Aligarh -Daud Khan Flyover Construction & 3rd Railway Line Project,127030000000,State PWD,8.74797,75.252606,roads,2026-12-02,Ongoing,True
6409b9d5-daf3-4b33-8812-476fddcfe42f,Construction Bangalore Metro Rail Project Phase-2A & 2B,673180000000,NHSRCL,21.815502,77.741187,roads,2025-07-18,Ongoing,True
58591a03-52dd-4aa5-9ec6-df61fe123f9f,"Rehabilitation of Urban Arterial Road System at Jaipur, Jharkhand",641070000000,NHSRCL,31.14653,71.549758,roads,2027-02-27,Delayed,True
22609e2c-9fed-455e-aa39-151e043e5e73,"Strengthening Convention Centre in Ranchi District, Rajasthan",48690000000,State PWD,31.36616,79.145481,public_works,2026-12-18,Completed,False
00b1d3d4-b405-4134-93d7-869c52cfb0ba,CORRIDORFROM KM 38/660 TO KM {3/2026} {530.20},1156570000000,RVNL,24.154304,88.450545,roads,2028-03-12,Ongoing,True
cd978125-ae02-44d9-a01e-409f03127b02,"Strengthening of Public Administrative Building Section at Vijayawada, Kerala",27780000000,NBCC,26.55637,70.379269,public_works,2029-08-15,Ongoing,True
c31f3770-4224-4b7c-8b73-2058f30a2a19,"Strengthening Sports Complex in Bengaluru District, Madhya Pradesh",30600000000,State PWD,19.72502,96.67193,public_works,2025-09-01,Ongoing,False
da0e4897-88b1-46db-838c-e2d2bc56bfee,"Construction Interchange in Kochi District, West Bengal",90990000000,DFCCIL,34.091433,75.836285,roads,2027-12-07,Ongoing,True
c713c5f4-933a-48ba-afb1-1a5d7f224e1e,531 (East Central Railway [ECR] - I) Bihar 1471.11 99,168370000000,BMRCL,28.426305,70.709791,roads,2029-08-17,Near Completion,True
47f185fa-0a93-46fc-aaee-48a4e958a7ba,47 (Central Organisation for Railway Electrification [CORE]) Assam 391.73 89,220610000000,DFCCIL,16.177084,71.069414,roads,2025-03-05,Completed,True
b0b0b776-260f-48ef-bc2e-22f9fe888a91,528 (Indian Railway Construction International Limited [IRCON]) Bihar 367.54 86,144160000000,State PWD,8.914677,86.887635,roads,2026-03-25,Delayed,True
4461d7a1-7534-404e-91e2-8ece839c1f5a,"Development of District Hospital Phase-II at Warangal, Haryana",36650000000,HUDCO,17.377041,70.263571,public_works,2028-11-17,Near Completion,False
a22718e7-0580-4ad7-ad08-2f688da12b15,"Rehabilitation of Sewage Treatment Plant between Howrah and Pune, Uttar Pradesh",5810000000,AMRUT Mission,28.11792,70.558727,sanitation,2028-02-24,Delayed,True
3ce902c0-107c-4774-8aba-3afa75bb498a,"Expansion Expressway in Nagpur District, Kerala",340250000000,BMRCL,24.995327,87.877203,roads,2028-05-26,Near Completion,True
46fec64e-cdb3-4570-948a-039548538f71,"Strengthening District Hospital for Bengaluru Municipal Area, Karnataka",29550000000,HUDCO,32.061472,96.651229,public_works,2029-05-03,Near Completion,False
fd48d279-2dce-4608-b65a-d92cf4902715,"Strengthening Storm Water Drainage System for Mysuru Municipal Area, Karnataka",3670000000,KUIDFC,25.316254,74.714832,sanitation,2026-10-16,Delayed,True
f43fc9fc-4256-4199-9114-a996958aef6a,"Modernization Urban Arterial Road for Mysuru Municipal Area, Rajasthan",1060820000000,NCRTC,34.541062,68.11969,roads,2027-09-10,Near Completion,True
f6bcbafe-b0da-4fad-b7ab-c6f4676e2e9b,"Renigunta, Wadi & Gooty Bypass Railway Project Multi-States",609450000000,CMRL,30.641581,95.942203,roads,2027-02-25,Ongoing,True
d80aef90-9ffb-4a16-81a5-8b96bc4a44c3,"Development of Sports Complex between Mysuru and Lucknow, Kerala",29300000000,HUDCO,33.987521,69.909362,public_works,2029-04-25,Ongoing,True
4e5ed372-78c3-41e9-9283-4a4adf9887a8,"Construction of District Hospital System at Jaipur, Maharashtra",26760000000,MoHUA,32.806878,77.193735,public_works,2025-03-17,Delayed,True
dff29942-1d3a-454d-b157-3ca67c11fae3,"Upgradation Expressway in Kolkata District, Uttar Pradesh",940000000000,MRVC,18.209721,88.440174,roads,2029-06-14,Ongoing,True
9a4479ab-0b64-4410-9a01-ecabbdf46cff,"Rehabilitation of Storm Water Drainage System Phase-I at Jodhpur, Jharkhand",3660000000,State Jal Nigam,36.799261,96.287253,sanitation,2029-03-30,Ongoing,True
08b8a36b-fa51-4646-9f79-8025c230c9ab,Doubling of Hatia [Ranchi]-Bondamunda Rail Line - 159 km Multi-States,805300000000,NHAI,17.020124,78.21997,roads,2028-05-08,Ongoing,True
6430df9c-c77c-4946-8b05-c7fda0b386b1,"Expansion of University Campus Section at Kolkata, Gujarat",33420000000,HUDCO,13.713309,93.500101,public_works,2025-12-03,Near Completion,True
65118a2c-5053-4622-af0d-eaa51d72bcd4,"Upgradation of Government Office Complex between Gaya and Kanpur, Bihar",15600000000,NBCC,30.997537,70.782008,public_works,2025-07-16,Ongoing,True
45ade2df-cb2c-4172-ac58-c7210ad6b8bd,(Airport Authority of India [AAI]) (10/2018) (11/2025) (1216.9),20850000000,HUDCO,10.680486,74.776637,public_works,2026-12-03,Near Completion,True
6136402d-2939-4da1-8aac-2eb24dfe67fc,"Rehabilitation of Fecal Sludge Treatment Plant between Raipur and Surat, Gujarat",5430000000,MP Jal Nigam,27.954812,89.339701,sanitation,2028-11-01,Delayed,True
190b08dd-2626-4f46-82c3-a87911b7a48a,"GANGA BRIDGE {12/2025} {1,600.00}",1149720000000,CMRL,10.571608,81.658825,roads,2027-12-26,Delayed,False
2b35fdfd-77c3-49e6-9a9d-12cceb56a8b4,"Modernization Expressway for Gwalior Municipal Area, Assam",401010000000,NCRTC,32.923543,78.74785,roads,2028-08-31,Ongoing,True
407377fd-cfa5-42cf-b190-66669563ce0a,"Construction Underground Drainage System in Warangal District, Uttar Pradesh",4220000000,CPHEEO,16.298978,91.727631,sanitation,2025-06-19,Delayed,True
942d48d2-6197-4c6d-a420-03273a3e9868,"Construction of Sewage Treatment Plant between Vadodara and Delhi, Chhattisgarh",2690000000,AMRUT Mission,17.679136,72.818554,sanitation,2028-02-02,Ongoing,True
a07f4aa0-a0ee-4bc8-9dd9-69b1fade01ce,"Expansion Bypass Road for Lucknow Municipal Area, Uttar Pradesh",620910000000,BMRCL,20.224211,90.923811,roads,2026-11-01,Ongoing,True
87654447-8780-4d01-845b-47cb195cfa9f,"Rehabilitation of Bypass Road between Ranchi and Coimbatore, Kerala",494640000000,CMRL,27.503875,88.110536,roads,2026-02-06,Near Completion,True
3cb3f9a0-8bc3-4e17-8a74-006783aca5fc,"Strengthening of Flyover Corridor at Ranchi, Rajasthan",175680000000,State PWD,14.739247,95.843995,roads,2026-07-27,Ongoing,True
d4a84815-88ce-462d-9c79-3f0e5439ccc4,HIGHWAYS (N24001434),108100000000,MRVC,26.378696,78.303156,roads,2027-02-19,Near Completion,True
f4773508-daec-41e6-b482-5d8a91b58ded,"Construction of National Highway between Delhi and Vadodara, Haryana",23240000000,State PWD,12.413497,89.432454,roads,2029-10-22,Near Completion,True
153ee40b-eb2f-402f-ab9d-1845bf53fffe,BYPASS) GREENFIELD BYPASS FROM {9/2026} {992.43},1003420000000,NHAI,9.096372,88.885812,roads,2025-03-06,Ongoing,True
f2c65cdd-fee2-4c65-80b1-6ae6feeb6b50,Airport. 05/2022 11/2024 480,10800000000,AAI,17.34991,72.957203,public_works,2029-09-22,Delayed,True
ef939fff-197a-4d1a-ae59-c76d5b4541cb,"Modernization of Sewage Treatment Plant between Udaipur and Mysuru, Maharashtra",2890000000,AMRUT Mission,8.277729,91.105563,sanitation,2027-08-01,Ongoing,True
4481bf03-1185-4dc4-bd3c-e44d1c2e994c,Jeypore-Navarangpur New Rail Line Project,840450000000,RVNL,28.465886,68.131154,roads,2028-07-10,Near Completion,True
4a149c68-32d9-4bef-a2bb-6a3b53634dc4,"Strengthening Sports Complex for Indore Municipal Area, West Bengal",28370000000,NBCC,23.662887,80.446746,public_works,2025-02-13,Near Completion,True
b91c235a-3469-48fe-b8bf-ab3b8e7004c7,Construction & Development of Infrastructural Facilities in the main campus of NIT,42460000000,MoHUA,26.344607,86.660039,public_works,2027-07-25,Delayed,True
bd9c0af6-c6a7-4f4b-955e-017ccfc6f5f2,"Construction of Sewage Treatment Plant Package at Ranchi, Haryana",6980000000,KUIDFC,12.31399,78.074739,sanitation,2026-02-10,Near Completion,True
81318775-b621-446d-a032-1159031c471a,"Expansion of Storm Water Drainage System between Warangal and Ludhiana, Karnataka",6570000000,AMRUT Mission,9.011029,78.046111,sanitation,2025-09-28,Ongoing,True
a16cb9d3-1fc6-4c39-8b5e-209ef0040946,"Modernization of Road Over Bridge between Mysuru and Gaya, Kerala",863070000000,NHSRCL,25.642026,74.96991,roads,2026-10-07,Ongoing,True
a4319dba-2f54-4002-84bf-77398995cce7,"Construction Bus Terminal for Surat Municipal Area, Assam",10450000000,MoHUA,8.393405,72.891029,public_works,2027-12-18,Ongoing,False
91ec6fb6-53b2-4d78-9299-56c16b5d2419,"Construction of Flyover between Bhopal and Howrah, West Bengal",329500000000,CMRL,18.753029,70.43293,roads,2025-07-02,Ongoing,True
356224b1-0afa-40b5-930a-8cbdca57715c,"Rehabilitation Water Supply Scheme in Cuttack District, Bihar",4360000000,Urban Local Body,32.962351,81.338677,sanitation,2025-03-07,Ongoing,True
4f470ce3-c3e3-4120-b9e1-6c23bf4d25bd,"VUPS, SERVICE ROADS, PROVISION (N.A.) (N.A.)",40200000000,HUDCO,14.159412,70.377892,public_works,2028-07-20,Near Completion,True
b3af68e4-9caa-4e54-bed4-e4c25d1b01c4,"Construction of Fecal Sludge Treatment Plant Phase-I at Delhi, Jharkhand",4750000000,UP Jal Nigam,13.924357,94.532438,sanitation,2029-03-14,Completed,True
57a10ee4-9b8c-4773-8f06-cb658e7f4364,(KODINAR BYPASS) OF NH-8E (NH 51 {4/2025} {162.73},239630000000,NHAI,26.864067,90.94057,roads,2029-01-26,Near Completion,True
062567ab-f5ff-475c-b3d9-5d857aebca2b,"Rehabilitation of Ring Road between Coimbatore and Guwahati, Assam",785910000000,State PWD,23.164165,86.313331,roads,2025-11-12,Delayed,True
833634ea-51f6-4283-8a8e-e2b53ea2e5f9,"Expansion of Flyover between Mumbai and Coimbatore, Madhya Pradesh",756220000000,NCRTC,23.870819,88.4908,roads,2027-05-12,Ongoing,False
9a1e0571-9ec9-4f85-bd17-add4aadcff39,"Rehabilitation Expressway in Indore District, Andhra Pradesh",1123410000000,RVNL,18.818824,83.558838,roads,2026-09-30,Ongoing,True
22fdc7c1-a269-4605-9363-bdd52398bb11,"Development of Urban Arterial Road between Gwalior and Mumbai, Chhattisgarh",214910000000,MRVC,21.840418,69.466245,roads,2028-03-13,Near Completion,True
0e203871-aaea-4a15-84a1-b2df6ed8c398,"Modernization Water Supply Scheme in Ranchi District, Assam",7330000000,KUIDFC,26.354767,78.384698,sanitation,2028-07-25,Delayed,True
44f4067c-85de-43bb-81ed-c5bf6bf3abf9,"Upgradation Urban Arterial Road in Cuttack District, Odisha",1062900000000,NCRTC,19.858954,77.818182,roads,2029-08-28,Delayed,True
bf917c83-306b-490f-b556-ea24311557d9,"Upgradation Fecal Sludge Treatment Plant for Dhanbad Municipal Area, Haryana",4650000000,CPHEEO,17.224881,94.607245,sanitation,2027-01-28,Near Completion,True
bfcecbbd-569b-4417-a0fb-3375d21501d0,INCLUDING DOWN RAMP ON NH-23 {3/2025} {534.73},28000000000,HUDCO,15.166587,84.578489,public_works,2026-03-29,Near Completion,True
af0b74c0-bc5f-4496-9c7a-500f0d00e7ee,"Strengthening of Public Administrative Building between Ghaziabad and Hyderabad, Telangana",32060000000,MoHUA,35.998799,82.863826,public_works,2029-03-04,Delayed,True
506f61ee-6921-403c-bbb3-ea596293ac54,"Modernization of Storm Water Drainage System between Chennai and Thiruvananthapuram, Karnataka",6880000000,UP Jal Nigam,31.817997,75.532032,sanitation,2026-11-21,Ongoing,True
4052aa72-506b-4e06-8bdf-7d84e877d23e,"Upgradation of Service Road between Gwalior and Mumbai, Rajasthan",550350000000,RVNL,13.778175,93.877835,roads,2029-02-22,Near Completion,True
3079217f-56b5-4b14-82a8-d372198cb7be,"Strengthening Judicial Complex for Vijayawada Municipal Area, Bihar",4800000000,CPWD,31.454816,87.564352,public_works,2029-05-18,Delayed,True
96bdfd5f-4964-4868-8b8b-8b77a33438a0,"Upgradation of Fecal Sludge Treatment Plant between Bengaluru and Noida, Punjab",2200000000,CPHEEO,15.422258,84.164253,sanitation,2027-12-20,Near Completion,True
42d7da17-1181-43e8-94bb-27b78dd480aa,"Construction Expressway for Lucknow Municipal Area, Bihar",542420000000,NHSRCL,32.1122,77.116554,roads,2026-04-15,Completed,True
964345c8-b010-459e-869d-f204d5d4c9dd,INTERMEDIATE LANE ROAD TO 2 LANE (Jun-2026) (N.A.),2760000000,KUIDFC,36.873992,70.941521,sanitation,2027-04-21,Completed,True
24fb74a6-50cb-438f-9727-2616c6abe5b9,631 (Northeast Frontier Railway [NFR]) Manipur 15782.48 72,1089320000000,BMRCL,11.042169,81.899689,roads,2029-01-05,Near Completion,True
402ecee9-22b3-4d0f-ab94-d0ced7e47fa1,NH-527C FROM MAJHAULI TO (Dec-2024) (470.18),5250000000,AMRUT Mission,19.044532,69.53619,sanitation,2029-02-08,Ongoing,True
57ae2f76-1b6e-4549-bacf-a7a69c10859e,Nagpur- Nagbhir Railway Line Gauge Conversion Project,883300000000,BMRCL,21.915174,88.105295,roads,2029-01-20,Ongoing,True
1ba68ac4-95f9-4a69-b4bd-576660302ff0,"Strengthening National Highway in Jaipur District, Gujarat",177650000000,NHAI,24.723336,69.831001,roads,2027-01-22,Near Completion,False
0489d3b5-b20e-4aae-9a44-47b7d7101f41,"Construction of 200 Bedded ESIC Hospital at Butibori, Nagpur, Maharashtra.",45200000000,AAI,33.357185,96.978222,public_works,2027-12-30,Near Completion,True
98885110-9dbe-48a4-9341-85cd5221f211,"Development Water Supply Scheme in Noida District, Haryana",6060000000,MP Jal Nigam,8.242388,90.058079,sanitation,2025-11-30,Ongoing,True
b9b368b6-1e2e-4cb0-aaad-5c5c9dea4cc6,"Construction of Sewerage Network Project at Mumbai, Chhattisgarh",2350000000,KUIDFC,19.979449,72.252064,sanitation,2025-10-23,Ongoing,True
36877cc8-2646-4b88-9f98-8de31599ec9c,610 (South East Central Railway) Maharashtra 0.29 0,1147300000000,State PWD,26.312367,74.368325,roads,2029-01-17,Ongoing,True
